system:index,B2,B3,B4,B8,class,.geo
3_2_0,338.0,573.0,679.0,2734.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8563443461928,-37.54746783527832]}"
3_3_0,524.0,752.0,875.0,2312.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85463754715295,-37.55249840086939]}"
3_4_0,440.0,651.0,600.0,3510.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86667497196015,-37.549084802789736]}"
3_5_0,680.0,802.0,1020.0,1562.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86739362418746,-37.55276789545462]}"
3_6_0,931.0,1114.0,1042.0,2098.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8632613738805,-37.54863564514767]}"
3_7_0,317.0,540.0,444.0,2796.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86667497196015,-37.54558137318167]}"
3_8_0,463.0,752.0,662.0,3262.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8646986783351,-37.54531187859643]}"
3_9_0,617.0,897.0,1098.0,2754.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86281221623844,-37.548096655977204]}"
3_10_0,763.0,1094.0,1188.0,2460.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85912912357355,-37.551869580170504]}"
3_11_0,669.0,797.0,895.0,2972.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86344103693733,-37.55088143335797]}"
3_12_0,421.0,703.0,716.0,2302.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86029693344292,-37.55366621073874]}"
3_13_0,744.0,1066.0,1262.0,2706.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8670342980738,-37.54665935152261]}"
3_14_0,789.0,1026.0,1128.0,2334.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85364940034043,-37.545940699295315]}"
3_15_0,1066.0,1272.0,1366.0,2424.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85526636785184,-37.55195941169892]}"
3_16_0,800.0,1096.0,1208.0,2432.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85544603090867,-37.54764749833514]}"
3_17_0,840.0,1112.0,1216.0,2204.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86820210794318,-37.54558137318167]}"
3_18_0,796.0,1040.0,1070.0,2752.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85463754715295,-37.543784742613425]}"
3_19_0,778.0,941.0,1013.0,2288.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85670367230642,-37.545940699295315]}"
4_0_0,540.0,788.0,823.0,2362.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8272389309873,-37.52393197483438]}"
4_1_0,844.0,1146.0,1378.0,2640.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82678977334527,-37.51997938758426]}"
4_2_0,1072.0,1398.0,1462.0,2294.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8331678118625,-37.52249467037979]}"
4_3_0,857.0,1100.0,1346.0,2588.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82669994181686,-37.520698039811556]}"
4_4_0,789.0,996.0,1178.0,2040.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83110168670902,-37.53031001335163]}"
4_5_0,500.0,819.0,733.0,3352.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8263406157032,-37.53031001335163]}"
4_6_0,1016.0,1220.0,1300.0,2222.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83155084435109,-37.5277947305561]}"
4_7_0,883.0,1144.0,1232.0,2184.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8355034316012,-37.5307591709937]}"
4_8_0,637.0,869.0,1046.0,1854.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83586275771486,-37.52923203501069]}"
4_9_0,633.0,892.0,1120.0,2270.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8322694965784,-37.52752523597086]}"
4_10_0,684.0,1050.0,990.0,2850.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82750842557255,-37.52420146941962]}"
4_11_0,640.0,896.0,950.0,2450.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82876606697033,-37.527615067499276]}"
4_12_0,1230.0,1518.0,1554.0,2566.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82517280583383,-37.52483029011851]}"
4_13_0,787.0,1094.0,1214.0,2234.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83415595867504,-37.53093883405052]}"
4_14_0,783.0,935.0,1058.0,1400.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83514410548756,-37.52051837675473]}"
4_15_0,581.0,744.0,1004.0,2500.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8272389309873,-37.52123702898203]}"
4_16_0,833.0,965.0,1128.0,2226.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83298814880567,-37.5217760181525]}"
4_17_0,659.0,959.0,1180.0,2140.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8355034316012,-37.53192698086305]}"
4_18_0,880.0,1050.0,961.0,2852.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83792888286834,-37.52150652356726]}"
4_19_0,1964.0,1998.0,2160.0,2170.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83505427395914,-37.52294382802185]}"
5_0_0,687.0,898.0,857.0,1252.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78986901516794,-37.555193346721744]}"
5_1_0,742.0,998.0,1296.0,2046.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78950968905428,-37.552857726983035]}"
5_2_0,882.0,1246.0,1692.0,2410.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7924741294919,-37.5541153683808]}"
5_3_0,3146.0,3146.0,3394.0,3650.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78941985752587,-37.55321705309668]}"
5_4_0,368.0,626.0,684.0,2610.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.791845308793,-37.558786607858224]}"
5_5_0,758.0,962.0,965.0,2562.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78977918363952,-37.559056102443456]}"
5_6_0,442.0,694.0,848.0,2276.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79202497184983,-37.55716964034681]}"
5_7_0,970.0,1254.0,1364.0,1954.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79391143394648,-37.55869677632981]}"
5_8_0,709.0,899.0,969.0,1858.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7940012654749,-37.557888292574106]}"
5_9_0,468.0,682.0,914.0,2162.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79229446643507,-37.55698997728999]}"
5_10_0,535.0,724.0,788.0,1538.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78995884669635,-37.55528317825016]}"
5_11_0,1136.0,1578.0,1616.0,2396.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79067749892366,-37.55725947187522]}"
5_12_0,980.0,1188.0,1422.0,2504.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78897069988383,-37.55582216742063]}"
5_13_0,396.0,658.0,725.0,2602.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79328261324758,-37.55887643938664]}"
5_14_0,882.0,1122.0,1218.0,1798.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79328261324758,-37.55303739003986]}"
5_15_0,1012.0,1268.0,1448.0,2250.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78977918363952,-37.55348654768192]}"
5_16_0,1202.0,1536.0,1800.0,2142.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79238429796348,-37.55375604226715]}"
5_17_0,877.0,1328.0,1862.0,2818.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7940012654749,-37.55941542855711]}"
5_18_0,597.0,803.0,1004.0,1930.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79463008617378,-37.55348654768192]}"
5_19_0,973.0,1374.0,1822.0,2540.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.793372444776,-37.55438486296604]}"
6_0_0,732.0,903.0,998.0,1752.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87736492384118,-37.6300230098889]}"
6_1_0,639.0,872.0,981.0,1860.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87350216811947,-37.62642974875242]}"
6_2_0,303.0,474.0,505.0,1834.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8752987986877,-37.628226379320665]}"
6_3_0,577.0,705.0,850.0,1814.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87916155440942,-37.62813654779225]}"
6_4_0,433.0,665.0,797.0,2264.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87565812480136,-37.63352643949697]}"
6_5_0,229.0,365.0,413.0,1880.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87278351589217,-37.63370610255379]}"
6_6_0,479.0,613.0,749.0,1730.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87763441842642,-37.63208913504238]}"
6_7_0,1064.0,1232.0,1116.0,2186.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8780835760685,-37.63361627102538]}"
6_8_0,241.0,408.0,466.0,2014.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87287334742058,-37.631999303513965]}"
6_9_0,489.0,675.0,669.0,2128.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8781734075969,-37.63181964045714]}"
6_10_0,344.0,540.0,505.0,2182.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8774547553696,-37.630112841417315]}"
6_11_0,652.0,850.0,984.0,1934.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87601745091501,-37.631999303513965]}"
6_12_0,491.0,671.0,798.0,1510.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87556829327295,-37.630561999059374]}"
6_13_0,291.0,473.0,557.0,2242.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87718526078436,-37.6337959340822]}"
6_14_0,662.0,1078.0,967.0,2530.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87736492384118,-37.627238232508134]}"
6_15_0,468.0,732.0,687.0,3056.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87916155440942,-37.628406042377485]}"
6_16_0,799.0,1016.0,1188.0,2338.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87556829327295,-37.6277772216786]}"
6_17_0,278.0,512.0,495.0,2212.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87736492384118,-37.63424509172426]}"
6_18_0,367.0,631.0,625.0,2328.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87835307065373,-37.62786705320701]}"
6_19_0,1522.0,1880.0,1968.0,3040.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87601745091501,-37.6284958739059]}"
7_0_0,1082.0,1350.0,1716.0,2800.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78025704162786,-37.2940530936282]}"
7_1_0,760.0,993.0,1294.0,2134.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.77962822092897,-37.29162764236108]}"
7_2_0,588.0,838.0,1046.0,2692.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7835808081791,-37.29315477834408]}"
7_3_0,761.0,994.0,1346.0,2252.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.77962822092897,-37.29207680000314]}"
7_4_0,484.0,757.0,861.0,2658.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78304181900864,-37.29791584934991]}"
7_5_0,780.0,1028.0,1356.0,2220.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7804367046847,-37.29809551240674]}"
7_6_0,837.0,1130.0,1610.0,2416.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78304181900864,-37.296298881838496]}"
7_7_0,518.0,778.0,974.0,2530.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78555710180416,-37.298005680878326]}"
7_8_0,657.0,916.0,888.0,2718.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78564693333257,-37.29719719712262]}"
7_9_0,796.0,1040.0,1360.0,2164.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78340114512227,-37.296119218781676]}"
7_10_0,1642.0,1960.0,2014.0,2316.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7804367046847,-37.29423275668503]}"
7_11_0,870.0,1148.0,1568.0,2492.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78151468302562,-37.296298881838496]}"
7_12_0,724.0,949.0,1240.0,2666.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.77917906328693,-37.294681914327086]}"
7_13_0,752.0,961.0,1146.0,2744.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78483844957688,-37.29818534393515]}"
7_14_0,527.0,910.0,864.0,3296.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78456895499164,-37.29207680000314]}"
7_15_0,973.0,1086.0,1312.0,2126.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.77998754704262,-37.29234629458837]}"
7_16_0,326.0,554.0,655.0,2264.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78340114512227,-37.292795452230436]}"
7_17_0,883.0,1124.0,1490.0,2424.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78573676486099,-37.29881416463403]}"
7_18_0,993.0,1238.0,1434.0,1906.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78636558555988,-37.29261578917361]}"
7_19_0,561.0,842.0,910.0,2326.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78474861804847,-37.293424272929315]}"
8_0_0,437.0,675.0,717.0,2138.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89083965310297,-37.42574611428012]}"
8_1_0,712.0,917.0,1021.0,3312.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89748718620547,-37.42924954388819]}"
8_2_0,848.0,1176.0,1382.0,3220.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89416341965423,-37.42754274484836]}"
8_3_0,448.0,668.0,750.0,2284.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8888633594779,-37.42889021777454]}"
8_4_0,988.0,1170.0,1174.0,2614.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89281594672804,-37.42035622257541]}"
8_5_0,983.0,1268.0,1466.0,1886.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89604988175088,-37.41918841270605]}"
8_6_0,1030.0,1304.0,1394.0,2386.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89065999004615,-37.42305116842776]}"
8_7_0,748.0,1005.0,957.0,2740.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8901210008757,-37.4210748748027]}"
8_8_0,251.0,479.0,406.0,2792.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89622954480768,-37.42152403244476]}"
8_9_0,585.0,863.0,1082.0,2426.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.88994133781887,-37.42350032606982]}"
8_10_0,475.0,710.0,753.0,2160.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89083965310297,-37.42565628275171]}"
8_11_0,253.0,553.0,375.0,3482.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89245662061438,-37.42251217925729]}"
8_12_0,597.0,915.0,1130.0,2458.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89290577825645,-37.424398641353946]}"
8_13_0,690.0,957.0,1328.0,2512.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8911091476882,-37.420535885632226]}"
8_14_0,622.0,886.0,1011.0,2530.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89155830533028,-37.42951903847342]}"
8_15_0,72.0,208.0,157.0,1736.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8887735279495,-37.42853089166089]}"
8_16_0,302.0,525.0,540.0,2902.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.893893925069,-37.428171565547245]}"
8_17_0,672.0,862.0,962.0,2392.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89092948463139,-37.41990706493335]}"
8_18_0,536.0,788.0,1048.0,3038.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.88994133781887,-37.42898004930295]}"
8_19_0,799.0,912.0,1152.0,1976.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.89299560978486,-37.42736308179154]}"
9_0_0,1054.0,1244.0,1238.0,2470.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83262882269204,-37.60379220359261]}"
9_1_0,537.0,785.0,775.0,2552.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8316406758795,-37.59903113258678]}"
9_2_0,1144.0,1470.0,1548.0,2604.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83855770356723,-37.601726078439135]}"
9_3_0,581.0,734.0,879.0,2038.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8316406758795,-37.5999294478709]}"
9_4_0,583.0,906.0,1074.0,2886.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83747972522627,-37.61142788350763]}"
9_5_0,648.0,929.0,1242.0,2630.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83253899116363,-37.611248220450804]}"
9_6_0,939.0,1210.0,1432.0,2588.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8376593882831,-37.60846344307003]}"
9_7_0,723.0,1028.0,1218.0,2924.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8421509647037,-37.61214653573492]}"
